,protid,P,S,C
712,x0712_X,86960,506473,54658
713,x0713_X,80115,459016,50024
714,x0714_X,71325,423071,43807
715,x0715_X,74402,477064,46405
716,x0716_X,75823,460950,48048
717,x0717_X,72985,451651,44075
718,x0718_X,74250,460358,45895
719,x0719_X,74457,454701,48117
720,x0720_X,74090,466020,47960
721,x0721_X,76627,482155,48971
722,x0722_X,73967,469308,48053
723,x0723_X,79919,463277,48132
724,x0724_X,78783,463956,49677
725,x0725_X,82560,460734,48034
726,x0726_X,77780,454045,46525
727,x0727_X,82909,463185,48501
728,x0728_X,79989,482900,48176
729,x0729_X,80435,482137,47388
730,x0730_X,78070,458163,46427
731,x0731_X,79051,465611,45579
732,x0732_X,82154,464442,46909
733,x0733_X,79384,461978,48879
734,x0734_X,88959,505737,54534
735,x0735_X,79885,463583,48948
736,x0736_X,76198,462622,46001
737,x0737_X,72969,443367,44934
738,x0738_X,70933,435322,43421
739,x0739_X,78353,462129,49759
740,x0740_X,75481,447796,45434
741,x0741_X,81113,487049,50666
742,x0742_X,77361,470122,50388
743,x0743_X,78008,462044,48018
744,x0744_X,77315,458866,50805
745,x0745_X,73964,461888,45729
746,x0746_X,78588,471137,48146
747,x0747_X,79083,475334,48934
748,x0748_X,75619,476252,48189
749,x0749_X,75983,473824,46971
750,x0750_X,77785,459185,45690
751,x0751_X,78584,489612,48409
752,x0752_X,73438,461244,44744
753,x0753_X,71162,443588,45461
754,x0754_X,76390,440262,47801
755,x0755_X,78230,472577,47064
756,x0756_X,72926,424918,44517
757,x0757_X,74934,448183,47729
758,x0758_X,75418,453967,48965
759,x0759_X,77518,456443,48699
760,x0760_X,80349,473500,51701
761,x0761_X,77169,456230,47104
762,x0762_X,78182,466975,47259
763,x0763_X,81929,468773,49358
764,x0764_X,77131,475606,48419
765,x0765_X,82316,479902,47742
766,x0766_X,75342,454419,46440
767,x0767_X,85668,499905,50055
768,x0768_X,80675,472148,50528
769,x0769_X,72490,440914,44692
770,x0770_X,82151,491242,52128
771,x0771_X,82511,468781,48768
772,x0772_X,82033,467710,49222
773,x0773_X,82614,488251,51305
774,x0774_X,78133,445620,46025
775,x0775_X,92273,515865,54838
776,x0776_X,81457,457001,49612
777,x0777_X,81128,470837,49191
778,x0778_X,69545,429864,45037
779,x0779_X,74686,433634,45558
780,x0780_X,83279,458147,47729
781,x0781_X,76130,428449,46146
782,x0782_X,80654,452821,49185
783,x0783_X,85126,469844,49480
784,x0784_X,77010,448410,45426
785,x0785_X,80757,458377,47852
786,x0786_X,81194,457152,45394
787,x0787_X,83026,467455,49579
788,x0788_X,84945,457675,49796
789,x0789_X,81780,471275,45910
790,x0790_X,83246,459926,49244
791,x0791_X,78183,443904,47691
792,x0792_X,80017,449372,47886
793,x0793_X,80021,450975,47354
794,x0794_X,88227,489787,51989
795,x0795_X,79830,480161,52180
796,x0796_X,81405,455456,47960
797,x0797_X,78204,448629,46152
798,x0798_X,72773,470154,47314
799,x0799_X,81819,503677,51260
800,x0800_X,83117,489123,52163
801,x0801_X,74740,459022,45664
802,x0802_X,82025,457599,47362
803,x0803_X,85588,491484,50688
804,x0804_X,86342,509472,52277
805,x0805_X,89441,486225,53215
806,x0806_X,81695,456437,47771
807,x0807_X,80910,452738,47933
808,x0808_X,76826,451801,48648
809,x0809_X,82234,469778,48048
810,x0810_X,75755,450399,46831
811,x0811_X,77508,434025,47620
812,x0812_X,75794,444607,45115
813,x0813_X,80511,452451,47541
814,x0814_X,86943,490608,50209
815,x0815_X,78872,470929,49164
816,x0816_X,73228,433173,45374
817,x0817_X,77319,452773,46109
